################################################################################
#
# This file has been generated by SpyGlass:
#     Report Created by: s267517
#     Report Created on: Fri Jan 14 13:21:40 2022
#     Working Directory: /home/s267517/assignment/riscv/gate/scan/syn/run/_snpDft_s267517.18817.1
#     Report Location  : ./sg_config/riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800/sg_dft_testpoint_analysis/spyglass_reports/dft/dft_data/dft_data_02.csv
#     SpyGlass Version : SpyGlass_vR-2020.12
#     Policy Name      : dft(SpyGlass_vR-2020.12)
#     Comment          : Flip-flop DFT Information
#
################################################################################
#CrossProbeTag:DFT_DATA_CSV_TAG
##Sheet_Prop: hidecols:1
##Sheet_Prop: cross-probe-data-col:1

TagId, Flip-flop Name, Bit Count, Scannability, Atspeed Participation, Shift-CP-Root, Capture-CP-Root, Atspeed-CP-Root, D-Cnt in capture, RST-Cnt in capture, PRE-Cnt in capture, Observability, Used, Shift-Sim, Capture-Sim, Atspeed-Sim
2445, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.mscratch_q_reg_14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2446, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.dscratch0_q_reg_14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2447, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.dscratch1_q_reg_14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2448, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.utvec_q_reg_6_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2449, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__0__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2450, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__1__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2451, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__2__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2452, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__3__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2453, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__4__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2454, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__5__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2455, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__6__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2456, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__7__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2457, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__8__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2458, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__9__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2459, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__10__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2460, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__11__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2461, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__12__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2462, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__13__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2463, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__14__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2464, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__15__14_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2465, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__1__6_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2466, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__5__6_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2467, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__9__6_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2468, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__13__6_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2469, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.PCCR_q_reg_0__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2470, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.uepc_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->1_cnt(ny-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1
2471, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.depc_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->1_cnt(ny-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1
2472, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.mepc_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->1_cnt(ny-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->1
2473, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.dcsr_q_reg_ebreakm_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2474, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.mtvec_q_reg_7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2475, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.mscratch_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2476, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.dscratch0_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2477, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.dscratch1_q_reg_15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2478, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.utvec_q_reg_7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2479, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__0__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2480, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__1__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2481, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__2__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2482, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__3__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2483, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__4__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2484, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__5__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2485, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__6__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2486, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__7__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2487, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__8__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2488, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__9__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2489, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__10__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2490, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__11__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2491, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__12__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2492, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__13__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2493, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__14__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2494, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpaddr__15__15_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2495, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__1__7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2496, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__5__7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
2497, riscv_core_0_128_1_16_1_1_0_0_0_0_0_0_0_0_0_3_6_15_5_1a110800.cs_registers_i.pmp_reg_q_reg_pmpcfg__9__7_._5_one, 1, Scannable    - Inferred, Un-Atspeedable - Clock, clk_i  (rising-edge), clk_i  (rising-edge), No clock, SI->01_cnt(yy-) D->01_cnt(yy-) SE->0_cnt(yn-), RN->01_cnt(yy-), pin absent, observable, used, Q->X SI->X D->X SE->1, Q->X SI->X D->X SE->0, Q->X SI->X D->X SE->X
